raceId,year,round,circuitId,date_race,race_time,circuitRef,name_circuit,location,country,lat,lng,alt,driverId,constructorId,number,grid,positionText,points,laps,result_time,fastestLap,fastestLapTime,fastestLapSpeed,statusId,status_text,constructor_points,Team,Team_nationality,team_points,team_standing,team_wins,driver_points,driver_Standing,driver_wins,Driver,driver_nationality,quali_position
900,2014,1,1,2014-03-16,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,828,207,9,19,R,0,27,,17,1:37.332,196.141,51,Oil pressure,0,Caterham,Malaysian,0,10,0,0,17,0,Ericsson,Swedish,20
900,2014,1,1,2014-03-16,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,3,131,6,3,1,25,57,1:32:58.710,19,1:32.478,206.436,1,Finished,25,Mercedes,German,25,2,1,25,1,1,Rosberg,German,3
900,2014,1,1,2014-03-16,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,813,208,13,21,R,0,29,,30,1:34.766,201.451,132,ERS,0,Lotus F1,British,0,9,0,0,16,0,Maldonado,Venezuelan,22
900,2014,1,1,2014-03-16,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,818,5,25,6,8,4,57,+1:00.441,56,1:33.691,203.763,1,Finished,6,Toro Rosso,Italian,6,6,0,4,8,0,Vergne,French,6
900,2014,1,1,2014-03-16,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,16,15,99,13,11,0,56,,34,1:33.366,204.472,11,+1 Lap,0,Sauber,Swiss,0,7,0,0,11,0,Sutil,German,14
900,2014,1,1,2014-03-16,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,13,3,19,9,R,0,0,,2,1:40.287,190.361,4,Collision,10,Williams,British,10,4,0,0,20,0,Massa,Brazilian,9
900,2014,1,1,2014-03-16,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,8,6,7,11,7,6,57,+57.675,56,1:33.210,204.814,1,Finished,18,Ferrari,Italian,18,3,0,6,7,0,Räikkönen,Finnish,12
900,2014,1,1,2014-03-16,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,822,3,77,15,5,10,57,+47.639,56,1:32.616,206.128,1,Finished,10,Williams,British,10,4,0,10,5,0,Bottas,Finnish,10
900,2014,1,1,2014-03-16,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,155,207,10,14,R,0,0,,0,,,4,Collision,0,Caterham,Malaysian,0,10,0,0,21,0,Kobayashi,Japanese,15
900,2014,1,1,2014-03-16,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,825,1,20,4,2,18,57,+26.777,49,1:33.066,205.131,1,Finished,33,McLaren,British,33,1,0,18,2,0,Magnussen,Danish,4
900,2014,1,1,2014-03-16,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,815,10,11,16,10,1,57,+1:25.916,38,1:32.634,206.088,1,Finished,9,Force India,Indian,9,5,0,1,10,0,Pérez,Mexican,16
900,2014,1,1,2014-03-16,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,20,9,1,12,R,0,3,,26,1:37.064,196.682,5,Engine,0,Red Bull,Austrian,0,11,0,0,18,0,Vettel,German,13
900,2014,1,1,2014-03-16,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,820,206,4,17,13,0,55,,33,1:34.202,202.658,12,+2 Laps,0,Marussia,Russian,0,8,0,0,13,0,Chilton,British,17
900,2014,1,1,2014-03-16,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,18,1,22,10,3,15,57,+30.027,39,1:32.917,205.460,1,Finished,33,McLaren,British,33,1,0,15,3,0,Button,British,11
900,2014,1,1,2014-03-16,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,807,10,27,7,6,8,57,+50.718,56,1:32.568,206.235,1,Finished,9,Force India,Indian,9,5,0,8,6,0,Hülkenberg,German,7
900,2014,1,1,2014-03-16,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,817,9,3,2,D,0,57,+24.525,0,,,2,Disqualified,0,Red Bull,Austrian,0,11,0,0,22,0,Ricciardo,Australian,2
900,2014,1,1,2014-03-16,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,4,6,14,5,4,12,57,+35.284,57,1:33.186,204.867,1,Finished,18,Ferrari,Italian,18,3,0,12,4,0,Alonso,Spanish,5
900,2014,1,1,2014-03-16,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,154,208,8,22,R,0,43,,41,1:35.281,200.363,132,ERS,0,Lotus F1,British,0,9,0,0,15,0,Grosjean,French,21
900,2014,1,1,2014-03-16,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,824,206,17,18,N,0,49,,55,1:35.635,199.621,18,+8 Laps,0,Marussia,Russian,0,8,0,0,14,0,Bianchi,French,18
900,2014,1,1,2014-03-16,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,1,131,44,1,R,0,2,,2,1:49.947,173.636,5,Engine,25,Mercedes,German,25,2,1,0,19,0,Hamilton,British,1
900,2014,1,1,2014-03-16,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,821,15,21,20,12,0,56,,41,1:34.564,201.882,11,+1 Lap,0,Sauber,Swiss,0,7,0,0,12,0,Gutiérrez,Mexican,19
900,2014,1,1,2014-03-16,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,826,5,26,8,9,2,57,+1:03.585,35,1:33.864,203.387,1,Finished,6,Toro Rosso,Italian,6,6,0,2,9,0,Kvyat,Russian,8
901,2014,2,2,2014-03-30,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,8,6,7,6,12,0,55,,36,1:45.129,189.812,11,+1 Lap,12,Ferrari,Italian,30,3,0,6,9,0,Räikkönen,Finnish,6
901,2014,2,2,2014-03-30,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,4,6,14,4,4,12,56,+35.992,47,1:44.165,191.569,1,Finished,12,Ferrari,Italian,30,3,0,24,3,0,Alonso,Spanish,4
901,2014,2,2,2014-03-30,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,155,207,10,20,13,0,55,,53,1:47.753,185.190,11,+1 Lap,0,Caterham,Malaysian,0,10,0,0,18,0,Kobayashi,Japanese,20
901,2014,2,2,2014-03-30,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,3,131,6,3,2,18,56,+17.313,55,1:43.960,191.946,1,Finished,43,Mercedes,German,68,1,2,43,1,1,Rosberg,German,3
901,2014,2,2,2014-03-30,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,13,3,19,13,7,6,56,+1:25.076,44,1:44.897,190.232,1,Finished,10,Williams,British,20,4,0,6,10,0,Massa,Brazilian,13
901,2014,2,2,2014-03-30,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,817,9,3,5,R,0,49,,48,1:44.675,190.635,39,Technical,15,Red Bull,Austrian,15,6,0,0,22,0,Ricciardo,Australian,5
901,2014,2,2,2014-03-30,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,828,207,9,22,14,0,54,,40,1:47.500,185.626,12,+2 Laps,0,Caterham,Malaysian,0,10,0,0,19,0,Ericsson,Swedish,22
901,2014,2,2,2014-03-30,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,824,206,17,19,R,0,8,,4,1:51.473,179.010,23,Brakes,0,Marussia,Russian,0,11,0,0,20,0,Bianchi,French,19
901,2014,2,2,2014-03-30,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,820,206,4,21,15,0,54,,49,1:48.249,184.341,12,+2 Laps,0,Marussia,Russian,0,11,0,0,17,0,Chilton,British,21
901,2014,2,2,2014-03-30,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,818,5,25,9,R,0,18,,4,1:48.527,183.869,131,Power Unit,1,Toro Rosso,Italian,7,7,0,4,11,0,Vergne,French,9
901,2014,2,2,2014-03-30,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,826,5,26,11,10,1,55,,36,1:46.695,187.026,11,+1 Lap,1,Toro Rosso,Italian,7,7,0,3,12,0,Kvyat,Russian,11
901,2014,2,2,2014-03-30,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,18,1,22,10,6,8,56,+1:23.691,47,1:46.039,188.183,1,Finished,10,McLaren,British,43,2,0,23,4,0,Button,British,10
901,2014,2,2,2014-03-30,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,154,208,8,15,11,0,55,,42,1:46.224,187.855,11,+1 Lap,0,Lotus F1,British,0,9,0,0,14,0,Grosjean,French,16
901,2014,2,2,2014-03-30,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,825,1,20,8,9,2,55,,44,1:45.373,189.372,11,+1 Lap,10,McLaren,British,43,2,0,20,5,0,Magnussen,Danish,8
901,2014,2,2,2014-03-30,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,16,15,99,17,R,0,32,,27,1:48.040,184.698,10,Electrical,0,Sauber,Swiss,0,8,0,0,15,0,Sutil,German,18
901,2014,2,2,2014-03-30,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,821,15,21,12,R,0,35,,27,1:47.782,185.140,6,Gearbox,0,Sauber,Swiss,0,8,0,0,16,0,Gutiérrez,Mexican,12
901,2014,2,2,2014-03-30,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,813,208,13,16,R,0,7,,6,1:50.929,179.888,5,Engine,0,Lotus F1,British,0,9,0,0,21,0,Maldonado,Venezuelan,17
901,2014,2,2,2014-03-30,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,815,10,11,14,W,0,0,,0,,,54,Withdrew,10,Force India,Indian,19,5,0,1,13,0,Pérez,Mexican,14
901,2014,2,2,2014-03-30,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,807,10,27,7,5,10,56,+47.199,38,1:45.982,188.284,1,Finished,10,Force India,Indian,19,5,0,18,6,0,Hülkenberg,German,7
901,2014,2,2,2014-03-30,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,1,131,44,1,1,25,56,1:40:25.974,53,1:43.066,193.611,1,Finished,43,Mercedes,German,68,1,2,25,2,1,Hamilton,British,1
901,2014,2,2,2014-03-30,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,822,3,77,18,8,4,56,+1:25.537,31,1:45.475,189.189,1,Finished,10,Williams,British,20,4,0,14,8,0,Bottas,Finnish,15
901,2014,2,2,2014-03-30,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,20,9,1,2,3,15,56,+24.534,51,1:44.289,191.341,1,Finished,15,Red Bull,Austrian,15,6,0,15,7,0,Vettel,German,2
902,2014,3,3,2014-04-06,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,818,5,25,14,R,0,18,,16,1:41.650,191.669,31,Retired,0,Toro Rosso,Italian,7,7,0,4,13,0,Vergne,French,14
902,2014,3,3,2014-04-06,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,828,207,9,20,R,0,33,,28,1:41.134,192.647,31,Retired,0,Caterham,Malaysian,0,11,0,0,21,0,Ericsson,Swedish,21
902,2014,3,3,2014-04-06,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,821,15,21,15,R,0,39,,32,1:40.698,193.481,4,Collision,0,Sauber,Swiss,0,9,0,0,17,0,Gutiérrez,Mexican,15
902,2014,3,3,2014-04-06,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,13,3,19,7,7,6,57,+31.265,40,1:39.272,196.260,1,Finished,10,Williams,British,30,6,0,12,11,0,Massa,Brazilian,8
902,2014,3,3,2014-04-06,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,155,207,10,18,15,0,57,+1:27.900,17,1:41.246,192.434,1,Finished,0,Caterham,Malaysian,0,11,0,0,19,0,Kobayashi,Japanese,19
902,2014,3,3,2014-04-06,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,3,131,6,1,2,18,57,+1.085,49,1:37.020,200.816,1,Finished,43,Mercedes,German,111,1,3,61,1,1,Rosberg,German,1
902,2014,3,3,2014-04-06,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,820,206,4,21,13,0,57,+59.909,48,1:41.825,191.340,1,Finished,0,Marussia,Russian,0,10,0,0,18,0,Chilton,British,22
902,2014,3,3,2014-04-06,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,813,208,13,17,14,0,57,+1:02.803,52,1:39.666,195.484,1,Finished,0,Lotus F1,British,0,8,0,0,20,0,Maldonado,Venezuelan,17
902,2014,3,3,2014-04-06,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,1,131,44,2,1,25,57,1:39:42.743,49,1:37.108,200.634,1,Finished,43,Mercedes,German,111,1,3,50,2,2,Hamilton,British,2
902,2014,3,3,2014-04-06,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,16,15,99,22,R,0,17,,9,1:41.791,191.403,4,Collision,0,Sauber,Swiss,0,9,0,0,16,0,Sutil,German,18
902,2014,3,3,2014-04-06,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,154,208,8,16,12,0,57,+43.143,39,1:39.443,195.923,1,Finished,0,Lotus F1,British,0,8,0,0,15,0,Grosjean,French,16
902,2014,3,3,2014-04-06,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,817,9,3,13,4,12,57,+24.489,38,1:39.269,196.266,1,Finished,20,Red Bull,Austrian,35,4,0,12,10,0,Ricciardo,Australian,3
902,2014,3,3,2014-04-06,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,826,5,26,12,11,0,57,+41.342,12,1:40.160,194.520,1,Finished,0,Toro Rosso,Italian,7,7,0,3,14,0,Kvyat,Russian,13
902,2014,3,3,2014-04-06,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,18,1,22,6,17,0,55,,37,1:39.565,195.683,8,Clutch,0,McLaren,British,43,3,0,23,5,0,Button,British,7
902,2014,3,3,2014-04-06,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,822,3,77,3,8,4,57,+31.876,50,1:39.762,195.296,1,Finished,10,Williams,British,30,6,0,18,8,0,Bottas,Finnish,4
902,2014,3,3,2014-04-06,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,8,6,7,5,10,1,57,+33.462,35,1:39.438,195.933,1,Finished,3,Ferrari,Italian,33,5,0,7,12,0,Räikkönen,Finnish,6
902,2014,3,3,2014-04-06,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,807,10,27,11,5,10,57,+28.654,37,1:38.785,197.228,1,Finished,25,Force India,Indian,44,2,0,28,3,0,Hülkenberg,German,12
902,2014,3,3,2014-04-06,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,815,10,11,4,3,15,57,+24.067,36,1:39.320,196.165,1,Finished,25,Force India,Indian,44,2,0,16,9,0,Pérez,Mexican,5
902,2014,3,3,2014-04-06,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,4,6,14,9,9,2,57,+32.595,53,1:39.732,195.355,1,Finished,3,Ferrari,Italian,33,5,0,26,4,0,Alonso,Spanish,10
902,2014,3,3,2014-04-06,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,20,9,1,10,6,8,57,+29.879,18,1:39.312,196.181,1,Finished,20,Red Bull,Austrian,35,4,0,23,6,0,Vettel,German,11
902,2014,3,3,2014-04-06,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,825,1,20,8,R,0,40,,40,1:40.108,194.621,8,Clutch,0,McLaren,British,43,3,0,20,7,0,Magnussen,Danish,9
902,2014,3,3,2014-04-06,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,824,206,17,19,16,0,56,,44,1:42.175,190.684,11,+1 Lap,0,Marussia,Russian,0,10,0,0,22,0,Bianchi,French,20
903,2014,4,17,2014-04-20,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,155,207,10,18,18,0,53,,48,1:43.323,189.924,11,+1 Lap,0,Caterham,Malaysian,0,11,0,0,19,0,Kobayashi,Japanese,18
903,2014,4,17,2014-04-20,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,18,1,22,12,11,0,53,,30,1:43.375,189.829,11,+1 Lap,0,McLaren,British,43,5,0,23,8,0,Button,British,12
903,2014,4,17,2014-04-20,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,16,15,99,14,R,0,5,,2,1:58.376,165.773,5,Engine,0,Sauber,Swiss,0,9,0,0,16,0,Sutil,German,14
903,2014,4,17,2014-04-20,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,20,9,1,3,5,10,54,+47.778,37,1:42.169,192.070,1,Finished,22,Red Bull,Austrian,57,2,0,33,5,0,Vettel,German,3
903,2014,4,17,2014-04-20,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,4,6,14,5,3,15,54,+23.604,48,1:42.081,192.235,1,Finished,19,Ferrari,Italian,52,4,0,41,3,0,Alonso,Spanish,5
903,2014,4,17,2014-04-20,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,807,10,27,8,6,8,54,+54.295,33,1:42.624,191.218,1,Finished,10,Force India,Indian,54,3,0,36,4,0,Hülkenberg,German,8
903,2014,4,17,2014-04-20,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,824,206,17,19,17,0,53,,36,1:44.825,187.203,11,+1 Lap,0,Marussia,Russian,0,10,0,0,22,0,Bianchi,French,19
903,2014,4,17,2014-04-20,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,8,6,7,11,8,4,54,+1:16.335,34,1:42.300,191.824,1,Finished,19,Ferrari,Italian,52,4,0,11,12,0,Räikkönen,Finnish,11
903,2014,4,17,2014-04-20,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,826,5,26,13,10,1,53,,33,1:43.337,189.899,11,+1 Lap,1,Toro Rosso,Italian,8,7,0,4,14,0,Kvyat,Russian,13
903,2014,4,17,2014-04-20,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,818,5,25,9,12,0,53,,34,1:42.896,190.712,11,+1 Lap,1,Toro Rosso,Italian,8,7,0,4,13,0,Vergne,French,9
903,2014,4,17,2014-04-20,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,1,131,44,1,1,25,54,1:33:28.338,42,1:41.196,193.916,1,Finished,43,Mercedes,German,154,1,4,75,2,3,Hamilton,British,1
903,2014,4,17,2014-04-20,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,825,1,20,15,13,0,53,,33,1:42.701,191.075,11,+1 Lap,0,McLaren,British,43,5,0,20,9,0,Magnussen,Danish,15
903,2014,4,17,2014-04-20,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,817,9,3,2,4,12,54,+27.136,39,1:41.473,193.387,1,Finished,22,Red Bull,Austrian,57,2,0,24,6,0,Ricciardo,Australian,2
903,2014,4,17,2014-04-20,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,828,207,9,20,20,0,52,,30,1:43.620,189.380,12,+2 Laps,0,Caterham,Malaysian,0,11,0,0,21,0,Ericsson,Swedish,20
903,2014,4,17,2014-04-20,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,3,131,6,4,2,18,54,+18.062,39,1:40.402,195.450,1,Finished,43,Mercedes,German,154,1,4,79,1,1,Rosberg,German,4
903,2014,4,17,2014-04-20,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,813,208,13,22,14,0,53,,34,1:43.067,190.396,11,+1 Lap,0,Lotus F1,British,0,8,0,0,20,0,Maldonado,Venezuelan,22
903,2014,4,17,2014-04-20,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,154,208,8,10,R,0,28,,4,1:44.366,188.026,6,Gearbox,0,Lotus F1,British,0,8,0,0,15,0,Grosjean,French,10
903,2014,4,17,2014-04-20,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,822,3,77,7,7,6,54,+55.697,52,1:42.660,191.151,1,Finished,6,Williams,British,36,6,0,24,7,0,Bottas,Finnish,7
903,2014,4,17,2014-04-20,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,815,10,11,16,9,2,54,+1:22.647,32,1:42.228,191.959,1,Finished,10,Force India,Indian,54,3,0,18,10,0,Pérez,Mexican,16
903,2014,4,17,2014-04-20,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,821,15,21,17,16,0,53,,42,1:42.257,191.904,11,+1 Lap,0,Sauber,Swiss,0,9,0,0,17,0,Gutiérrez,Mexican,17
903,2014,4,17,2014-04-20,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,820,206,4,21,19,0,52,,50,1:42.875,190.751,12,+2 Laps,0,Marussia,Russian,0,10,0,0,18,0,Chilton,British,21
903,2014,4,17,2014-04-20,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,13,3,19,6,15,0,53,,34,1:42.379,191.676,11,+1 Lap,6,Williams,British,36,6,0,12,11,0,Massa,Brazilian,6
904,2014,5,4,2014-05-11,12:00:00,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,826,5,26,12,14,0,65,,59,1:30.269,185.645,11,+1 Lap,0,Toro Rosso,Italian,8,7,0,4,15,0,Kvyat,Russian,13
904,2014,5,4,2014-05-11,12:00:00,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,824,206,17,18,18,0,64,,46,1:31.784,182.580,12,+2 Laps,0,Marussia,Russian,0,10,0,0,22,0,Bianchi,French,19
904,2014,5,4,2014-05-11,12:00:00,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,20,9,1,15,4,12,66,+1:16.702,55,1:28.918,188.465,1,Finished,27,Red Bull,Austrian,84,2,0,45,4,0,Vettel,German,10
904,2014,5,4,2014-05-11,12:00:00,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,155,207,10,20,R,0,34,,25,1:33.064,180.069,23,Brakes,0,Caterham,Malaysian,0,11,0,0,19,0,Kobayashi,Japanese,21
904,2014,5,4,2014-05-11,12:00:00,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,16,15,99,16,17,0,65,,38,1:31.473,183.201,11,+1 Lap,0,Sauber,Swiss,0,9,0,0,16,0,Sutil,German,17
904,2014,5,4,2014-05-11,12:00:00,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,18,1,22,8,11,0,65,,43,1:30.563,185.042,11,+1 Lap,0,McLaren,British,43,6,0,23,8,0,Button,British,8
904,2014,5,4,2014-05-11,12:00:00,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,817,9,3,3,3,15,66,+49.014,65,1:30.012,186.175,1,Finished,27,Red Bull,Austrian,84,2,0,39,5,0,Ricciardo,Australian,3
904,2014,5,4,2014-05-11,12:00:00,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,818,5,25,21,R,0,24,,18,1:31.781,182.586,43,Exhaust,0,Toro Rosso,Italian,8,7,0,4,14,0,Vergne,French,16
904,2014,5,4,2014-05-11,12:00:00,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,813,208,13,22,15,0,65,,39,1:31.235,183.679,11,+1 Lap,4,Lotus F1,British,4,8,0,0,20,0,Maldonado,Venezuelan,22
904,2014,5,4,2014-05-11,12:00:00,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,820,206,4,17,19,0,64,,44,1:31.767,182.614,12,+2 Laps,0,Marussia,Russian,0,10,0,0,18,0,Chilton,British,18
904,2014,5,4,2014-05-11,12:00:00,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,828,207,9,19,20,0,64,,54,1:33.350,179.517,12,+2 Laps,0,Caterham,Malaysian,0,11,0,0,21,0,Ericsson,Swedish,20
904,2014,5,4,2014-05-11,12:00:00,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,821,15,21,13,16,0,65,,55,1:30.666,184.832,11,+1 Lap,0,Sauber,Swiss,0,9,0,0,17,0,Gutiérrez,Mexican,14
904,2014,5,4,2014-05-11,12:00:00,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,8,6,7,6,7,6,65,,53,1:30.580,185.007,11,+1 Lap,14,Ferrari,Italian,66,3,0,17,11,0,Räikkönen,Finnish,6
904,2014,5,4,2014-05-11,12:00:00,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,815,10,11,11,9,2,65,,39,1:30.756,184.648,11,+1 Lap,3,Force India,Indian,57,4,0,20,10,0,Pérez,Mexican,12
904,2014,5,4,2014-05-11,12:00:00,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,154,208,8,5,8,4,65,,47,1:31.068,184.016,11,+1 Lap,4,Lotus F1,British,4,8,0,4,13,0,Grosjean,French,5
904,2014,5,4,2014-05-11,12:00:00,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,3,131,6,2,2,18,66,+0.636,51,1:29.236,187.794,1,Finished,43,Mercedes,German,197,1,5,97,2,1,Rosberg,German,2
